LAMMPS data file via write_data, version 15 May 2015, timestep = 2050000

2500 atoms
2 atom types

0.0000000000000000e+00 7.9056941504209490e+01 xlo xhi
0.0000000000000000e+00 7.9056941504209490e+01 ylo yhi
0.0000000000000000e+00 1.5811388300841898e+00 zlo zhi

Masses

1 1

Atoms # atomic

20 1 4.0889723935833464e+00 1.4940600433488302e-01 0.0000000000000000e+00 0 -1 0 
712 1 4.4595164822696329e+00 1.0365096557648246e+00 0.0000000000000000e+00 1 -1 0 
1231 1 7.1784568706967704e+00 8.6604303403205585e-01 0.0000000000000000e+00 0 0 0 
1153 1 9.0067859615028247e+00 1.0922571837721533e+00 0.0000000000000000e+00 0 0 0 
241 1 1.0577651509653228e+01 4.1638681415651080e-01 0.0000000000000000e+00 0 1 0 
634 1 1.1554164882360919e+01 4.9728226689959409e-01 0.0000000000000000e+00 0 -1 0 
1019 1 1.5412029356312916e+01 3.9219054581487342e+01 0.0000000000000000e+00 0 0 0 
267 1 1.3218603190699124e+01 7.5686938909276691e-01 0.0000000000000000e+00 0 -1 0 
433 1 1.4102939649526858e+01 1.2116454474917138e+00 0.0000000000000000e+00 0 1 0 
1728 1 1.2460572903291617e+01 1.3052447031216319e-01 0.0000000000000000e+00 0 1 0 
913 1 4.2281644966964178e+00 1.9994700816250992e+00 0.0000000000000000e+00 1 -1 0 
630 1 5.8949995675155149e+00 2.3496902140376639e+00 0.0000000000000000e+00 -1 0 0 
1858 1 7.5285020975042016e+00 1.7702677824718036e+00 0.0000000000000000e+00 0 0 0 
72 1 8.4813659246413149e+00 1.9588776769687497e+00 0.0000000000000000e+00 0 -1 0 
1709 1 9.9723060895461302e+00 1.1796725982094534e+00 0.0000000000000000e+00 0 1 0 
601 1 1.0363576451507038e+01 2.1074921143334895e+00 0.0000000000000000e+00 -1 -1 0 
351 1 1.5047444599855352e+01 1.4946722451334369e+00 0.0000000000000000e+00 0 1 0 
1799 1 1.5082620202676768e+01 2.4957617661872793e+00 0.0000000000000000e+00 1 1 0 
1752 1 2.8041388090261470e+00 3.2394800180371455e+00 0.0000000000000000e+00 0 0 0 
1707 1 3.3453593306725611e+00 2.3921693480395922e+00 0.0000000000000000e+00 1 0 0 
769 1 4.9513310807519693e+00 2.6694166426520143e+00 0.0000000000000000e+00 1 0 0 
1226 1 6.8469565871023725e+00 2.4691518628717235e+00 0.0000000000000000e+00 0 1 0 
550 1 7.2618491914062897e+00 3.3827012656442128e+00 0.0000000000000000e+00 1 0 0 
1934 1 8.2333902781741486e+00 3.5652122393151191e+00 0.0000000000000000e+00 2 1 0 
754 1 8.8942625114574394e+00 2.8402731473880043e+00 0.0000000000000000e+00 0 0 0 
1534 1 9.8619592480114378e+00 2.9486551457706476e+00 0.0000000000000000e+00 1 0 0 
1290 1 8.5041164846346662e-02 3.6689353817102244e+01 0.0000000000000000e+00 1 1 0 
1183 1 1.1750319526865214e+00 3.6226029970714646e+00 0.0000000000000000e+00 0 1 0 
138 1 5.1320179816009193e-01 4.3693289223384948e+00 0.0000000000000000e+00 0 -1 0 
334 1 2.0871563486568712e+00 3.9453164484508627e+00 0.0000000000000000e+00 0 1 0 
2267 1 4.0463244658208106e+00 4.2614056754607610e+00 0.0000000000000000e+00 1 -1 0 
1467 1 4.8702674236812067e+00 3.6635348812408397e+00 0.0000000000000000e+00 1 1 0 
55 1 5.6536270214176776e+00 4.2509123622514595e+00 0.0000000000000000e+00 1 0 0 
1178 1 6.6198008120562672e+00 4.1324768587473226e+00 0.0000000000000000e+00 0 0 0 
1288 1 8.4989777301893952e+00 4.5090824398513139e+00 0.0000000000000000e+00 1 0 0 
1574 1 1.0435423386596149e+01 3.7567472076275048e+00 0.0000000000000000e+00 0 0 0 
631 1 1.1438298578841135e+01 3.6707955997000727e+00 0.0000000000000000e+00 -1 1 0 
1338 1 1.2437937888184193e+01 3.7828165823898265e+00 0.0000000000000000e+00 0 0 0 
1274 1 1.4006566932005910e+01 4.4951570176095590e+00 0.0000000000000000e+00 0 2 0 
2428 1 1.5663304009341445e+01 4.0280448723766851e+00 0.0000000000000000e+00 1 0 0 
7 1 7.2460929976989275e-01 5.3567767596592715e+00 0.0000000000000000e+00 0 -1 0 
2270 1 2.4129156434425294e+00 4.8841544240110562e+00 0.0000000000000000e+00 0 0 0 
