LAMMPS data file via write_data, version 15 May 2015, timestep = 2050000

2500 atoms
2 atom types

0.0000000000000000e+00 7.9056941504209490e+01 xlo xhi
0.0000000000000000e+00 7.9056941504209490e+01 ylo yhi
0.0000000000000000e+00 1.5811388300841898e+00 zlo zhi

Masses

1 1

Atoms # atomic

679 1 8.3474434682002507e-01 7.2426594450236526e-01 0.0000000000000000e+00 0 1 0 
27 1 1.7845007982052237e+00 9.0442991196385125e-01 0.0000000000000000e+00 0 0 0 
394 1 3.1545476417621039e+00 2.8453254835263586e-01 0.0000000000000000e+00 0 1 0 
451 1 3.6257429755020394e+00 1.1404467246464725e+00 0.0000000000000000e+00 0 0 0 
1835 1 4.5937810906901131e+00 1.1985699016371982e+00 0.0000000000000000e+00 1 1 0 
1632 1 5.0453115147526324e+00 3.3277277456051191e-01 0.0000000000000000e+00 1 1 0 
455 1 6.0504821184424218e+00 3.8348735077354251e-01 0.0000000000000000e+00 1 1 0 
2201 1 7.9067731962921819e+00 5.1322223392901711e-01 0.0000000000000000e+00 0 1 0 
17 1 1.1425558567879763e+01 6.3967719075585205e-01 0.0000000000000000e+00 0 1 0 
1258 1 1.3700899332399409e+01 8.4939807932894629e-01 0.0000000000000000e+00 -1 1 0 
1933 1 1.1571246917098804e+01 3.7400161322346769e+01 0.0000000000000000e+00 -1 1 0 
1906 1 1.5760776665565205e+01 4.9331510605657619e-01 0.0000000000000000e+00 1 2 0 
20 1 4.8629908828629936e-01 2.3492979929444191e+00 0.0000000000000000e+00 0 -1 0 
2329 1 1.4158932927821719e-01 1.4278921600669812e+00 0.0000000000000000e+00 1 0 0 
1221 1 2.0609578738150991e+00 1.8515041617934338e+00 0.0000000000000000e+00 1 0 0 
384 1 3.0492405068176773e+00 1.9352990787927737e+00 0.0000000000000000e+00 1 0 0 
1053 1 4.9864229634021298e+00 2.0884756313879302e+00 0.0000000000000000e+00 0 1 0 
1792 1 5.9713168398352350e+00 2.1708755005767255e+00 0.0000000000000000e+00 1 1 0 
2301 1 6.4141789454556948e+00 1.2935459425754627e+00 0.0000000000000000e+00 0 1 0 
1457 1 7.3833152547985978e+00 1.3465400511459489e+00 0.0000000000000000e+00 1 1 0 
1187 1 7.8328324396466780e+00 2.2421287288539387e+00 0.0000000000000000e+00 1 0 0 
2019 1 8.7890544070902443e+00 2.1824307225618296e+00 0.0000000000000000e+00 0 0 0 
2247 1 9.7138871052575855e+00 1.8587170288843167e+00 0.0000000000000000e+00 1 1 0 
1676 1 1.0616795212309434e+01 2.2539770635217944e+00 0.0000000000000000e+00 0 1 0 
1887 1 1.1331200680383828e+01 1.5969001699572298e+00 0.0000000000000000e+00 1 1 0 
1020 1 1.2215237121328181e+01 2.0482758126630580e+00 0.0000000000000000e+00 1 0 0 
1794 1 1.3876940373050196e+01 1.8050172455915543e+00 0.0000000000000000e+00 0 1 0 
2207 1 1.5557035513120402e+01 1.4718333906977765e+00 0.0000000000000000e+00 1 1 0 
1560 1 1.4796591639817986e+01 2.0808231544669096e+00 0.0000000000000000e+00 1 0 0 
1564 1 1.4314666805370562e+00 2.6246887517268327e+00 0.0000000000000000e+00 1 0 0 
1889 1 1.9482563129080568e+00 3.4507870620818388e+00 0.0000000000000000e+00 0 2 0 
1240 1 3.5209718106318673e+00 2.7862543487499933e+00 0.0000000000000000e+00 0 1 0 
1504 1 2.9274933608471487e+00 3.5663247812957652e+00 0.0000000000000000e+00 0 0 0 
396 1 4.4830066722533024e+00 2.9139827598308958e+00 0.0000000000000000e+00 0 1 0 
1625 1 6.3908447263310775e+00 3.0711637674323522e+00 0.0000000000000000e+00 1 0 0 
1683 1 7.3736394960911973e+00 3.1103038718784299e+00 0.0000000000000000e+00 0 1 0 
543 1 1.0701677900594513e+01 3.2119486643331423e+00 0.0000000000000000e+00 1 0 0 
1664 1 1.3110202909253472e+01 2.4687925566933946e+00 0.0000000000000000e+00 1 1 0 
1297 1 1.5012799399047490e+01 3.0364812539543680e+00 0.0000000000000000e+00 0 0 0 
2490 1 9.2191124961842661e+00 3.9240915400182189e+01 0.0000000000000000e+00 1 -1 0 
2103 1 6.2219577529429992e-01 4.5540386771015422e+00 0.0000000000000000e+00 1 0 0 
631 1 1.5866542425301420e+00 4.4064305576312437e+00 0.0000000000000000e+00 1 0 0 
2302 1 3.2067246457365983e+00 4.5186796545827201e+00 0.0000000000000000e+00 1 0 0 
2458 1 4.1831727270442913e+00 4.5460802807245688e+00 0.0000000000000000e+00 1 0 0 
1520 1 4.8589771260648851e+00 3.8192337025390741e+00 0.0000000000000000e+00 1 1 0 
1118 1 5.8432499415869890e+00 3.8860469995347517e+00 0.0000000000000000e+00 1 0 0 
1266 1 7.8908632731514823e+00 3.9629651557923844e+00 0.0000000000000000e+00 1 1 0 
1537 1 1.1591230786465042e+01 3.6458182125313865e+00 0.0000000000000000e+00 0 0 0 
1072 1 1.3307435831253816e+01 3.5004678007130523e+00 0.0000000000000000e+00 1 1 0 
2317 1 1.2488128288281274e+01 4.0437265979818307e+00 0.0000000000000000e+00 1 1 0 
1634 1 1.4297168674812200e+01 3.6929638515275798e+00 0.0000000000000000e+00 0 0 0 
942 1 2.3815898585754276e+00 5.0567297236116602e+00 0.0000000000000000e+00 1 1 0 
2122 1 6.4035948056042757e+00 4.6980349779438502e+00 0.0000000000000000e+00 1 0 0 
956 1 7.3778987794120221e+00 4.8020384957492519e+00 0.0000000000000000e+00 -1 2 0 
330 1 7.9079360059793453e+00 5.6215459658524614e+00 0.0000000000000000e+00 -1 0 0 
1913 1 8.8773022100865582e+00 5.8032209499021477e+00 0.0000000000000000e+00 1 1 0 
1470 1 1.2505365631597039e+01 5.0455924828231700e+00 0.0000000000000000e+00 1 1 0 
86 1 1.4515224942667741e+01 4.6557659226454460e+00 0.0000000000000000e+00 -1 1 0 
101 1 1.5426274678751209e+01 5.0202685709775334e+00 0.0000000000000000e+00 -1 0 0 
598 1 7.9182166697756551e-01 6.6111559828723969e+00 0.0000000000000000e+00 1 0 0 
1651 1 9.8962142604961691e+00 3.7635905481462643e+01 0.0000000000000000e+00 1 0 0 
2040 1 1.7481918164664980e+00 6.8049825464108311e+00 0.0000000000000000e+00 -1 0 0 
288 1 2.4353359022908809e+00 6.0606882282310517e+00 0.0000000000000000e+00 2 0 0 
644 1 3.3064584790204812e+00 6.5462946374516147e+00 0.0000000000000000e+00 0 1 0 
628 1 9.5498558152855022e+00 6.5194424789712819e+00 0.0000000000000000e+00 1 0 0 
2351 1 1.0511521600965519e+01 6.6795242945894868e+00 0.0000000000000000e+00 0 0 0 
1941 1 1.1063523031649467e+01 5.8463956190633750e+00 0.0000000000000000e+00 0 1 0 
1038 1 1.2053552499789717e+01 5.9037621745960012e+00 0.0000000000000000e+00 -1 1 0 
292 1 1.2506332212008303e+01 6.7610826942304048e+00 0.0000000000000000e+00 0 0 0 
1192 1 1.9864558989192003e+00 7.7475501144376828e+00 0.0000000000000000e+00 0 1 0 
1468 1 2.8545345617253104e+00 8.2207462345920561e+00 0.0000000000000000e+00 1 0 0 
552 1 3.5515259679498552e+00 7.4897124137992162e+00 0.0000000000000000e+00 1 1 0 
