LAMMPS data file via write_data, version 15 May 2015, timestep = 2050000

2500 atoms
1 atom types

0.0000000000000000e+00 7.9056941504209490e+01 xlo xhi
0.0000000000000000e+00 7.9056941504209490e+01 ylo yhi
0.0000000000000000e+00 1.5811388300841898e+00 zlo zhi

Masses

1 1

Atoms # atomic

497 1 1.4529894855990996e+01 1.9696005168009929e+01 0.0000000000000000e+00 0 0 0
644 1 7.3243504090084679e+00 6.6376359554986752e-01 0.0000000000000000e+00 0 0 0
1956 1 7.6052715904840422e+00 1.6054245644611220e+00 0.0000000000000000e+00 0 1 0
388 1 1.5581206023739103e+01 1.8193036855341609e+00 0.0000000000000000e+00 0 0 0
2467 1 7.0096911857840656e+00 3.6990462105024382e+00 0.0000000000000000e+00 1 0 0
322 1 7.9658515536775809e+00 3.4037292037714559e+00 0.0000000000000000e+00 0 0 0
1347 1 8.1584313104865895e+00 2.4392149495791458e+00 0.0000000000000000e+00 1 1 0
873 1 1.4461289423614549e+01 3.0395462261535506e+00 0.0000000000000000e+00 0 1 0
1077 1 1.5419440826904427e+01 2.7681659029441787e+00 0.0000000000000000e+00 1 0 0
1228 1 6.9631369451588276e-01 4.2770007654647539e+00 0.0000000000000000e+00 0 1 0
1582 1 1.4844225332908550e+01 1.8755523272378053e+01 0.0000000000000000e+00 1 1 0
1802 1 1.6787112280992593e+00 4.0337695546196635e+00 0.0000000000000000e+00 1 1 0
367 1 3.3786996667489397e+00 4.0539125422128075e+00 0.0000000000000000e+00 0 0 0
2061 1 2.5027216953354192e+00 4.5480776543982371e+00 0.0000000000000000e+00 0 0 0
54 1 4.3712739003443417e+00 4.0269643068460308e+00 0.0000000000000000e+00 0 1 0
321 1 5.3374105915070649e+00 4.2746874969046900e+00 0.0000000000000000e+00 0 0 0
2039 1 6.0469950089303532e+00 3.6109571143104930e+00 0.0000000000000000e+00 1 -1 0
48 1 8.6098236249402671e+00 4.1429910326411976e+00 0.0000000000000000e+00 0 -1 0
1016 1 1.3905997574738429e+01 3.8278253317839490e+00 0.0000000000000000e+00 0 0 0
923 1 2.5047739473049502e+00 5.5243406485323021e+00 0.0000000000000000e+00 1 1 0
1553 1 5.6608671892794762e+00 5.2074367373821078e+00 0.0000000000000000e+00 1 1 0
1780 1 9.1577693140587542e+00 5.0287818055507998e+00 0.0000000000000000e+00 1 0 0
78 1 1.0144913891290168e+01 5.0299112510489925e+00 0.0000000000000000e+00 1 0 0
2250 1 1.1123157302576015e+01 5.1429123029759465e+00 0.0000000000000000e+00 1 0 0
86 1 1.2037873102545365e+01 5.4818773573288242e+00 0.0000000000000000e+00 0 0 0
1292 1 1.3920450696282591e+01 4.7893504852173256e+00 0.0000000000000000e+00 0 0 0
2140 1 5.6132498415405252e-01 7.1569233973040474e+00 0.0000000000000000e+00 2 0 0
661 1 1.4810062223179548e+00 6.8192589128457941e+00 0.0000000000000000e+00 1 1 0
912 1 2.4058812704712396e+00 6.5005323838826614e+00 0.0000000000000000e+00 0 0 0
2431 1 4.0801958922770947e+00 6.4980734206264836e+00 0.0000000000000000e+00 1 1 0
2064 1 5.8256585463395130e+00 6.2010635055821224e+00 0.0000000000000000e+00 1 0 0
118 1 6.7395168893767918e+00 6.4950666012656573e+00 0.0000000000000000e+00 1 0 0
1902 1 7.5530585409637236e+00 5.9022949204473365e+00 0.0000000000000000e+00 -1 1 0
988 1 8.5593215444780810e+00 5.8163099841356498e+00 0.0000000000000000e+00 0 2 0
2354 1 9.0273607719842222e+00 6.6819461768648321e+00 0.0000000000000000e+00 2 1 0
843 1 1.2780518701416931e+01 6.1141390525848465e+00 0.0000000000000000e+00 0 1 0
2462 1 1.3730112978093878e+01 5.7969722919304916e+00 0.0000000000000000e+00 1 1 0
619 1 1.4515230539064575e+01 6.3703481244112075e+00 0.0000000000000000e+00 1 0 0
1102 1 3.2307074803123190e+00 7.0425581621021234e+00 0.0000000000000000e+00 0 0 0
241 1 5.0484906188615737e+00 6.7846038726530207e+00 0.0000000000000000e+00 1 0 0
2068 1 5.0725885201553167e+00 7.7616773911244321e+00 0.0000000000000000e+00 0 0 0
1593 1 6.9572296422009439e+00 7.4443042546248037e+00 0.0000000000000000e+00 1 -1 0
1861 1 9.8290030245101434e+00 7.1928635115989712e+00 0.0000000000000000e+00 0 2 0
1610 1 1.0096224786414847e+01 8.1441526135427935e+00 0.0000000000000000e+00 1 0 0
2196 1 1.2682348722143326e+01 7.1047072867703251e+00 0.0000000000000000e+00 1 -1 0
767 1 1.5416083813435167e+01 6.7701956807301968e+00 0.0000000000000000e+00 0 0 0
1099 1 1.5381253941303495e+01 7.7460753141270340e+00 0.0000000000000000e+00 0 0 0
1364 1 3.1493759323122124e+00 8.0376459459584932e+00 0.0000000000000000e+00 1 1 0
2024 1 3.1505003523426272e+00 9.0163928680863972e+00 0.0000000000000000e+00 0 0 0
1305 1 5.6339736292944504e+00 8.5807064936084689e+00 0.0000000000000000e+00 0 1 0
1184 1 6.6013924615135853e+00 8.3596923169308770e+00 0.0000000000000000e+00 0 0 0
1304 1 7.3503210302782866e+00 9.0403489061694646e+00 0.0000000000000000e+00 2 0 0
2436 1 1.0949967327514972e+01 8.6579970096193843e+00 0.0000000000000000e+00 1 1 0
2146 1 1.1913398603145707e+01 8.8802982704484439e+00 0.0000000000000000e+00 1 0 0
2377 1 1.2473020097260624e+01 8.0639710857457665e+00 0.0000000000000000e+00 1 1 0
2382 1 1.5300898600615184e+01 8.7160171863953977e+00 0.0000000000000000e+00 1 1 0
1348 1 5.5419108040647291e-01 9.7294138243299333e+00 0.0000000000000000e+00 0 1 0
1640 1 1.5252845499241174e+00 9.4666157140241793e+00 0.0000000000000000e+00 1 1 0
872 1 2.4755951706797625e+00 9.7620702115814098e+00 0.0000000000000000e+00 0 1 0
1873 1 5.2053153512381201e+00 9.4621662455486888e+00 0.0000000000000000e+00 0 1 0
262 1 7.9862531694268233e+00 9.7907471204113570e+00 0.0000000000000000e+00 0 0 0
2082 1 1.2224679214387509e+01 9.8435724835111031e+00 0.0000000000000000e+00 0 1 0
439 1 1.4433963914663858e+01 9.2054428728282751e+00 0.0000000000000000e+00 0 1 0
892 1 1.4070252180467721e+01 1.0141732375606297e+01 0.0000000000000000e+00 1 2 0
555 1 1.9234751111529207e+00 1.1382048164974771e+01 0.0000000000000000e+00 1 0 0
659 1 2.6890770362965908e+00 1.0735278205686878e+01 0.0000000000000000e+00 0 0 0
1737 1 3.6000727885769055e+00 1.1148628337392436e+01 0.0000000000000000e+00 1 1 0
1509 1 4.5908138622736248e+00 1.1029558400935535e+01 0.0000000000000000e+00 0 0 0
1751 1 5.3805360663001087e+00 1.0419287022937047e+01 0.0000000000000000e+00 1 0 0
