LAMMPS data file via write_data, version 15 May 2015, timestep = 2050000

10000 atoms
2 atom types

0.0000000000000000e+00 1.8257418583505537e+02 xlo xhi
0.0000000000000000e+00 1.8257418583505537e+02 ylo yhi
0.0000000000000000e+00 1.8257418583505538e+00 zlo zhi

Masses

1 1

Atoms # atomic

1409 1 1.2365813495325348e+00 1.1326767529116302e+00 0.0000000000000000e+00 0 1 0 
9599 1 1.9362301386009293e+00 4.5995435869874457e-01 0.0000000000000000e+00 1 1 0 
8594 1 2.9153034145201695e+00 4.7371199258504726e-01 0.0000000000000000e+00 1 0 0 
9507 1 5.1844970034811739e+00 2.2741124181127845e-01 0.0000000000000000e+00 1 1 0 
9569 1 9.3129234847872784e+00 2.3313543635656167e-01 0.0000000000000000e+00 1 1 0 
1739 1 9.8731369341133046e+00 1.0444540918467748e+00 0.0000000000000000e+00 0 1 0 
2357 1 1.2890658567623564e+01 1.4544484055305502e+00 0.0000000000000000e+00 1 0 0 
5432 1 1.7269005909953503e+01 5.5219764303012797e-01 0.0000000000000000e+00 0 1 0 
7102 1 3.6335476193474285e+01 4.7449315686445921e+01 0.0000000000000000e+00 1 1 0 
7806 1 3.1178987847834377e-02 1.8422228506038770e+01 0.0000000000000000e+00 1 1 0 
7054 1 2.5647655727684509e+01 5.9533809693886008e-01 0.0000000000000000e+00 1 0 0 
2498 1 2.6608822478842647e+01 5.4889427938993285e-01 0.0000000000000000e+00 0 0 0 
250 1 3.1315081483748621e+01 6.6025096563637420e-02 0.0000000000000000e+00 0 0 0 
3557 1 3.1838568648691272e+01 8.9652770113983826e-01 0.0000000000000000e+00 0 1 0 
4726 1 3.2860130437850920e+01 7.4172725854179200e-01 0.0000000000000000e+00 0 0 0 
3119 1 3.3880282883958550e+01 7.9069077658502496e-01 0.0000000000000000e+00 0 1 0 
605 1 3.4743289247316369e+01 1.2606812204686078e+00 0.0000000000000000e+00 0 0 0 
9907 1 1.0665623336598973e+00 2.0899116393976453e+00 0.0000000000000000e+00 1 1 0 
9651 1 3.7005271430203841e+00 1.0716135795066928e+00 0.0000000000000000e+00 1 0 0 
6064 1 4.6950703732289520e+00 1.0905355057440176e+00 0.0000000000000000e+00 0 0 0 
1336 1 5.2324695111988389e+00 1.9293197640787259e+00 0.0000000000000000e+00 0 1 0 
3408 1 1.0585465570402178e+01 1.7472472007257669e+00 0.0000000000000000e+00 0 1 0 
3694 1 1.1121104787923842e+01 2.5987338206807937e+00 0.0000000000000000e+00 0 1 0 
9598 1 1.3294613257740325e+01 2.3455146584735180e+00 0.0000000000000000e+00 1 0 0 
2033 1 1.7458030939577498e+01 1.5120957555741465e+00 0.0000000000000000e+00 0 0 0 
5356 1 3.1486137462358361e+01 1.8035373786050712e+00 0.0000000000000000e+00 0 1 0 
3874 1 3.5250786330260162e+01 2.1018910498874384e+00 0.0000000000000000e+00 0 1 0 
5973 1 1.0301750135909622e+00 3.0864887087680613e+00 0.0000000000000000e+00 1 1 0 
5895 1 5.8840963062608731e+00 2.6697272414603761e+00 0.0000000000000000e+00 0 1 0 
3864 1 6.8570732874830256e+00 2.8020872196526594e+00 0.0000000000000000e+00 0 1 0 
1957 1 7.8475712178803994e+00 2.8730366960325204e+00 0.0000000000000000e+00 0 1 0 
7676 1 1.1652132434179499e+01 3.4191418797489783e+00 0.0000000000000000e+00 0 1 0 
577 1 1.4153891867889330e+01 2.8419781260825725e+00 0.0000000000000000e+00 0 0 0 
5839 1 1.6362598716844506e+01 3.8969090812018830e+00 0.0000000000000000e+00 1 1 0 
